DDF_ID,Originator Source,ft12m,ft11m,ft10m,ft09m,ft08m,ft07m,ft06m,ft05m,ft04m,ft03m,ft02m,ft1_5m,ft01m,ft0_5m,ft00,ft0_5,ft01,ft1_5,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24
431,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,13.0,26.0,40.0,54.0,68.0,83,88.0,95,97,98,98,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100
432,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,23.0,46.0,60.5,75.0,92.0,99,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
433,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,12.5,25.0,37.5,50.0,80.0,96,98.0,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
434,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,20.5,41.0,54.5,68.0,84.0,92,95.0,96,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
435,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,12.0,24.0,36.0,48.0,77.0,91,94.0,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
436,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,13.0,26.0,40.0,54.0,68.0,83,88.0,95,97,98,98,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100
437,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,11.0,22.0,25.5,29.0,34.0,43,51.0,59,67,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
438,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.5,13.0,17.0,21.0,28.0,33,41.0,49,56,64,71,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
439,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,10.0,20.0,23.5,27.0,31.0,39,46.0,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
440,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.0,12.0,16.0,20.0,27.0,31,39.0,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
441,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,14.0,28.0,36.5,45.0,55.0,62,72.0,78,82,87,90,93,95,96,96,96,96,96,96,96,96,96,96,96,96,96
442,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,11.0,22.0,25.5,29.0,34.0,43,51.0,59,67,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
443,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.5,13.0,17.0,21.0,28.0,33,41.0,49,56,64,71,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
444,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,10.0,20.0,23.5,27.0,31.0,39,46.0,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
445,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.0,12.0,16.0,20.0,27.0,31,39.0,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
446,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,14.0,28.0,36.5,45.0,55.0,62,72.0,78,82,87,90,93,95,96,96,96,96,96,96,96,96,96,96,96,96,96
447,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,11.0,22.0,25.5,29.0,34.0,43,51.0,59,67,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
448,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.5,13.0,17.0,21.0,28.0,33,41.0,49,56,64,71,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
449,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,10.0,20.0,23.5,27.0,31.0,39,46.0,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
450,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.0,12.0,16.0,20.0,27.0,31,39.0,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
451,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,14.0,28.0,36.5,45.0,55.0,62,72.0,78,82,87,90,93,95,96,96,96,96,96,96,96,96,96,96,96,96,96
452,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,21.5,43.0,53.5,64.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
453,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,9.5,19.0,29.0,39.0,75.0,92,94.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
454,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,14.0,28.0,35.0,42.0,66.0,81,83.0,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
455,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,8.0,16.0,25.0,34.0,65.0,80,82.0,90,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92
456,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,15.5,31.0,41.5,52.0,65.0,73,79.0,82,84,86,88,89,91,92,94,96,98,100,100,100,100,100,100,100,100,100
457,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,42.5,85.0,86.0,87.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
458,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,36.0,72.0,72.0,72.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
459,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,37.5,75.0,75.5,76.0,97.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
460,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,32.5,65.0,65.0,65.0,90.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
461,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,12.5,25.0,40.0,55.0,69.0,79,84.0,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100
462,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,42.5,85.0,86.0,87.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
463,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,36.0,72.0,72.0,72.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
464,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,37.5,75.0,75.5,76.0,97.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
465,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,32.5,65.0,65.0,65.0,90.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
466,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,12.5,25.0,40.0,55.0,69.0,79,84.0,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100
467,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,42.5,85.0,86.0,87.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
468,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,36.0,72.0,72.0,72.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
469,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,37.5,75.0,75.5,76.0,97.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
470,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,32.5,65.0,65.0,65.0,90.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
471,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,12.5,25.0,40.0,55.0,69.0,79,84.0,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100
472,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,42.5,85.0,86.0,87.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
473,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,36.0,72.0,72.0,72.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
474,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,37.5,75.0,75.5,76.0,97.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
475,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,32.5,65.0,65.0,65.0,90.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
476,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,12.5,25.0,40.0,55.0,69.0,79,84.0,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100
477,USACE - St. Paul District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5.5,11.0,21.5,32.0,35.5,39.0,41.0,46,51.0,54,54,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
478,USACE - St. Paul District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.0,6.0,12.0,18.0,19.0,20.0,22.0,25,27.0,29,29,32,36,45,45,45,47,49,49,49,49,49,49,49,49,49,49,49
479,USACE - St. Paul District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.5,5.0,8.5,12.0,14.5,17.0,20.0,21,22.0,22,23,25,27,31,35,39,42,42,42,42,42,42,42,42,42,42,42,42
480,USACE - St. Paul District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.5,5.0,8.5,12.0,14.5,17.0,20.0,21,22.0,22,23,25,27,31,35,39,42,42,42,42,42,42,42,42,42,42,42,42
481,USACE - St. Paul District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.5,5.0,8.5,12.0,14.5,17.0,20.0,21,22.0,22,23,25,27,31,35,39,42,42,42,42,42,42,42,42,42,42,42,42
482,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4.0,4,6.0,8.0,9.5,11.0,15.0,19.0,28.0,30,34.0,36,37,39,41,43,45,46,47,49,50,51,53,55,57,60,73,87,100,100
483,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,4.5,8.0,9.5,11.0,14.5,18.0,22.0,25,29.0,32,34,37,39,42,44,45,47,48,50,51,53,55,57,60,65,70,75,75
484,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.5,1.0,2.0,3.0,3.5,4.0,6.0,8,9.0,11,13,15,21,27,35,37,41,43,46,49,51,53,55,57,71,86,100,100
485,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,5.5,6,7.5,9.0,11.5,14.0,18.5,23.0,36.0,39,46.0,47,49,50,52,54,58,62,66,70,74,80,81,83,84,85,90,95,100,100
486,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,5.0,9.0,11.5,14.0,18.5,23.0,28.0,32,36.0,39,43,46,49,52,56,60,64,68,73,80,81,83,84,85,85,85,85,85
487,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.0,1,1.0,1.0,2.5,4.0,5.0,6.0,8.0,10,12.0,14,17,20,21,32,42,45,49,53,57,61,63,64,66,68,78,89,100,100
488,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,6.5,8,9.0,10.0,12.0,14.0,18.0,22.0,26.0,28,33.0,37,41,45,49,54,57,60,63,69,74,80,84,84,85,85,90,95,100,100
489,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.5,3.0,4.0,5.0,6.0,7.0,11.0,16,20.0,25,29,34,38,43,47,51,54,58,62,67,69,72,75,78,80,82,84,84
490,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3.5,4,5.5,7.0,8.0,9.0,12.0,15.0,23.0,25,29.0,31,32,34,35,37,40,44,48,51,55,57,60,62,65,68,78,89,100,100
491,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.0,1,4.0,7.0,8.0,9.0,12.0,15.0,18.0,22,25.0,27,29,32,34,36,40,43,47,50,54,57,60,62,65,68,71,74,77,77
492,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,7,8.0,10,10,13,16,21,26,32,36,38,41,43,45,48,51,55,70,85,100,100
493,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2.5,3,5.5,8.0,17.5,27.0,34.5,42.0,60.0,93,96.0,96,97,97,97,98,98,98,98,99,99,99,99,99,99,100,100,100,100,100
494,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,12,13.0,14,14.5,15.0,17.5,20.0,20.5,21.0,23.0,25,29.0,32,35,38,42,46,51,55,58,61,65,70,74,78,83,87,91,96,100,100
495,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5.5,11.0,16.0,21.0,25.5,30.0,37.0,42,47.0,51,56,61,66,70,75,79,84,88,92,96,100,100,100,100,100,100,100,100
496,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5.0,10.0,13.0,16.0,18.5,21.0,28.0,36,46.0,54,63,70,73,75,77,79,81,83,85,87,89,91,93,95,97,99,100,100
497,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,6.0,12.0,16.5,21.0,24.0,27.0,34.0,41,49.0,55,62,68,73,78,83,88,93,98,100,100,100,100,100,100,100,100,100,100
498,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.5,5.0,9.5,14.0,18.5,23.0,32.0,38,44.0,51,56,60,63,66,68,71,73,75,77,79,81,83,85,87,89,91,93,95
499,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.0,4.0,5.0,6.0,7.5,9.0,14.0,20,29.0,43,58,68,73,78,82,87,91,94,97,100,100,100,100,100,100,100,100,100
500,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.0,6.0,8.0,10.0,11.0,12.0,16.0,23,37.0,54,74,83,87,90,92,93,93,94,95,96,97,98,99,100,100,100,100,100
501,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4.5,9.0,13.0,17.0,20.5,24.0,29.0,36,48.0,61,75,84,86,87,89,91,92,92,93,94,95,96,97,98,99,100,100,100
502,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.5,5.0,12.0,19.0,31.0,43.0,60.0,66,72.0,77,83,87,90,91,93,94,95,96,97,98,99,100,100,100,100,100,100,100
503,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,7.5,15.0,17.5,20.0,24.5,29.0,37.0,44,50.0,55,62,67,71,75,79,84,88,97,100,100,100,100,100,100,100,100,100,100
504,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.5,5.0,11.5,18.0,27.0,36.0,50.0,57,64.0,70,78,83,85,86,86,88,89,90,91,92,93,94,95,96,97,98,99,100
505,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,7.5,15.0,20.0,25.0,29.5,34.0,40.0,44,47.0,50,52,55,59,62,65,68,71,74,77,80,83,86,89,92,95,98,100,100
506,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.0,4.0,7.0,10.0,14.5,19.0,25.0,29,33.0,37,42,47,51,55,59,64,68,72,76,80,84,88,92,96,100,100,100,100
507,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4.0,8.0,10.5,13.0,15.0,17.0,21.0,25,29.0,35,40,46,51,56,60,65,70,74,78,82,86,90,94,98,100,100,100,100
508,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,2.0,8.0,14.0,20.0,26.0,38.0,50,60.0,71,83,91,95,97,98,98,99,100,100,100,100,100,100,100,100,100,100,100
509,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.0,6.0,12.5,19.0,27.0,35.0,48.0,56,64.0,72,80,86,90,90,91,92,93,94,95,96,97,98,99,100,100,100,100,100
510,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.5,7.0,10.0,13.0,17.0,21.0,28.0,33,37.0,42,47,52,57,61,66,71,75,80,84,88,92,96,100,100,100,100,100,100
511,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.5,5.0,8.0,11.0,14.5,18.0,24.0,30,35.0,39,43,48,53,57,57,66,70,75,79,83,87,91,95,99,100,100,100,100
512,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.5,7.0,10.5,14.0,17.5,21.0,26.0,28,28.0,29,29,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48
513,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.0,4.0,7.5,11.0,15.0,19.0,27.0,32,37.0,41,45,49,52,55,58,61,64,67,70,73,76,79,82,85,88,91,94,97
514,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.5,7.0,11.5,16.0,21.5,27.0,37.0,44,51.0,57,63,70,76,80,84,88,90,92,94,96,98,100,100,100,100,100,100,100
515,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.5,3.0,4.5,6.0,7.0,8.0,13.0,20,28.0,35,42,50,57,64,71,78,85,92,99,100,100,100,100,100,100,100,100,100
516,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.0,4.0,8.0,12.0,17.5,23.0,34.0,43,51.0,59,68,74,78,80,83,86,88,91,94,97,100,100,100,100,100,100,100,100
517,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.0,4.0,5.5,7.0,11.0,15.0,25.0,31,39.0,45,52,57,62,67,71,75,78,82,85,88,91,94,97,100,100,100,100,100
518,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.5,1.0,3.5,6.0,8.5,11.0,23.0,33,42.0,50,60,67,71,74,77,81,85,88,91,94,97,100,100,100,100,100,100,100
519,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.5,5.0,8.0,11.0,15.0,19.0,27.0,39,52.0,68,84,95,98,98,98,98,98,99,100,100,100,100,100,100,100,100,100,100
520,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.0,4.0,5.0,6.0,6.5,7.0,10.0,22,39.0,56,75,88,91,93,93,94,95,96,97,98,99,100,100,100,100,100,100,100
521,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,8.5,17.0,21.0,25.0,28.0,31.0,38.0,47,55.0,63,71,78,82,84,86,88,90,92,94,96,98,100,100,100,100,100,100,100
522,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.5,5.0,8.5,12.0,16.0,20.0,29.0,37,45.0,52,60,65,69,73,78,82,86,90,94,98,100,100,100,100,100,100,100,100
523,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.0,6.0,13.0,20.0,30.0,40.0,52.0,58,63.0,67,72,76,80,84,87,91,94,97,100,100,100,100,100,100,100,100,100,100
524,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.5,5.0,7.0,9.0,11.0,13.0,17.0,21,26.0,32,37,43,48,52,58,60,63,66,69,72,75,78,81,84,87,90,93,96
525,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.0,4.0,6.5,9.0,12.0,15.0,22.0,27,35.0,44,55,64,71,77,83,87,91,95,99,100,100,100,100,100,100,100,100,100
526,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,13.0,26.0,30.5,35.0,38.0,41.0,48.0,55,60.0,66,71,76,80,83,85,88,90,93,95,98,100,100,100,100,100,100,100,100
527,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.5,1.0,3.0,5.0,9.0,13.0,21.0,23,24.0,26,28,30,33,35,37,39,42,45,48,51,54,57,60,63,66,69,72,75
528,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.5,7.0,11.5,16.0,21.5,27.0,37.0,42,47.0,49,52,55,57,59,62,64,66,68,70,72,74,76,78,80,82,84,86,88
529,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,2.0,4.5,7.0,12.0,17.0,26.0,34,43.0,51,58,65,71,77,82,86,90,95,100,100,100,100,100,100,100,100,100,100
530,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,2.0,3.5,5.0,7.0,9.0,16.0,25,36.0,50,66,78,82,84,85,87,88,89,90,91,92,93,94,95,96,97,98,99
531,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,12.0,24.0,27.0,30.0,31.5,33.0,35.0,39,46.0,55,62,68,72,75,79,81,83,85,87,89,91,93,95,97,99,100,100,100
532,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.0,6.0,12.5,19.0,26.0,33.0,44.0,49,53.0,57,61,66,70,74,78,83,87,91,95,99,100,100,100,100,100,100,100,100
533,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.5,3.0,4.5,6.0,7.5,9.0,11.0,14,17.0,20,23,27,30,34,37,41,44,47,50,53,56,59,62,65,68,71,74,77
534,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.5,3.0,8.0,13.0,29.5,46.0,63.0,67,68.0,69,70,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
535,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4.0,8.0,14.0,20.0,26.0,32.0,43.0,52,59.0,66,73,79,83,86,89,93,96,97,98,99,100,100,100,100,100,100,100,100
536,USACE - Wilmington District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,2.0,2.5,3.0,4.5,6.0,11.0,18,23.0,30,36,43,50,57,63,70,76,82,88,94,100,100,100,100,100,100,100,100
