ddf_id,comment,depth_m12_0,depth_m11_0,depth_m10_0,depth_m9_0,depth_m8_0,depth_m7_0,depth_m6_0,depth_m5_0,depth_m4_0,depth_m3_0,depth_m2_0,depth_m1_5,depth_m1_0,depth_m0_5,depth_0_0,depth_0_5,depth_1_0,depth_1_5,depth_2_0,depth_3_0,depth_4_0,depth_5_0,depth_6_0,depth_7_0,depth_8_0,depth_9_0,depth_10_0,depth_11_0,depth_12_0,depth_13_0,depth_14_0,depth_15_0,depth_16_0,depth_17_0,depth_18_0,depth_19_0,depth_20_0,depth_21_0,depth_22_0,depth_23_0,depth_24_0
989,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
990,,,,,,,,,,,,0.0,,0.5,0.5,1.3,7.6,11.6,15.7,19.5,25.9,32.9,35.3,41.1,44.6,48.1,51.4,52.9,,,,,,,,,,,,,,
991,,,,,,,,,,,,0.0,,0.4,0.4,0.7,10.2,16.4,22.1,28.3,35.9,42.9,48.4,54.2,58.1,62.1,65.3,66.1,,,,,,,,,,,,,,
992,,,,,,,,,,,,0.0,,0.3,0.7,1.3,8.4,12.8,16.3,21.0,27.9,37.2,40.9,51.9,56.6,61.7,66.0,67.8,,,,,,,,,,,,,,
993,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
994,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
995,,,,,,,,,,,,0.0,,0.5,0.5,1.3,7.6,11.6,15.7,19.5,25.9,32.9,35.3,41.1,44.6,48.1,51.4,52.9,,,,,,,,,,,,,,
996,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
997,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
998,,,,,,,,,,,,0.0,,0.3,0.3,0.6,11.1,15.9,22.5,28.7,37.4,47.3,52.1,58.3,63.5,67.0,70.9,72.2,,,,,,,,,,,,,,
999,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
1000,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1001,,,,,,,,,,,,0.0,,0.3,0.3,1.9,14.8,19.4,25.3,32.4,41.0,49.6,56.3,63.9,67.2,71.3,72.7,73.5,,,,,,,,,,,,,,
1002,,,,,,,,,,,,0.0,,0.5,0.5,1.1,7.9,11.8,15.1,18.7,25.2,32.1,35.0,39.5,42.7,47.1,51.3,52.5,,,,,,,,,,,,,,
1003,,,,,,,,,,,,0.0,,0.5,0.5,1.1,8.7,12.9,16.8,20.4,26.8,33.2,36.5,40.3,43.9,48.3,51.5,52.6,,,,,,,,,,,,,,
1004,,,,,,,,,,,,0.0,,0.3,0.3,1.9,14.8,19.4,25.3,32.4,41.0,49.6,56.3,63.9,67.2,71.3,72.7,73.5,,,,,,,,,,,,,,
1005,,,,,,,,,,,,0.0,,0.5,0.5,1.1,7.9,11.8,15.1,18.7,25.2,32.1,35.0,39.5,42.7,47.1,51.3,52.5,,,,,,,,,,,,,,
1006,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1007,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1008,,,,,,,,,,,,0.0,,0.4,0.4,0.7,10.2,16.4,22.1,28.3,35.9,42.9,48.4,54.2,58.1,62.1,65.3,66.1,,,,,,,,,,,,,,
1009,,,,,,,,,,,,0.0,,0.3,0.7,1.3,8.4,12.8,16.3,21.0,27.9,37.2,40.9,51.9,56.6,61.7,66.0,67.8,,,,,,,,,,,,,,
1010,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1011,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1012,,,,,,,,,,,,0.0,,0.5,0.5,1.1,7.9,11.8,15.1,18.7,25.2,32.1,35.0,39.5,42.7,47.1,51.3,52.5,,,,,,,,,,,,,,
1013,,,,,,,,,,,,0.0,,0.3,0.3,1.9,14.8,19.4,25.3,32.4,41.0,49.6,56.3,63.9,67.2,71.3,72.7,73.5,,,,,,,,,,,,,,
1014,,,,,,,,,,,,0.0,,0.5,0.5,1.1,7.9,11.8,15.1,18.7,25.2,32.1,35.0,39.5,42.7,47.1,51.3,52.5,,,,,,,,,,,,,,
1015,,,,,,,,,,,,0.0,,0.3,0.3,1.9,14.8,19.4,25.3,32.4,41.0,49.6,56.3,63.9,67.2,71.3,72.7,73.5,,,,,,,,,,,,,,
1016,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1017,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1018,,,,,,,,,,,,0.0,,0.3,0.3,1.9,14.8,19.4,25.3,32.4,41.0,49.6,56.3,63.9,67.2,71.3,72.7,73.5,,,,,,,,,,,,,,
1019,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1020,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1021,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1022,,,,,,,,,,,,0.0,,0.3,0.3,1.9,14.8,19.4,25.3,32.4,41.0,49.6,56.3,63.9,67.2,71.3,72.7,73.5,,,,,,,,,,,,,,
1023,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1024,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1025,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1026,,,,,,,,,,,,0.0,,0.5,0.5,1.1,7.6,11.8,16.1,19.9,25.4,31.4,34.2,39.0,41.8,45.7,50.4,51.7,,,,,,,,,,,,,,
1027,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1028,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
1029,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
1030,,,,,,,,,,,,0.0,,0.5,0.5,1.1,7.9,11.8,15.1,18.7,25.2,32.1,35.0,39.5,42.7,47.1,51.3,52.5,,,,,,,,,,,,,,
1031,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1032,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1033,,,,,,,,,,,,0.0,,0.3,0.3,1.9,14.8,19.4,25.3,32.4,41.0,49.6,56.3,63.9,67.2,71.3,72.7,73.5,,,,,,,,,,,,,,
1034,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1035,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1036,,,,,,,,,,,,0.0,,0.5,0.5,1.1,7.6,11.8,16.1,19.9,25.4,31.4,34.2,39.0,41.8,45.7,50.4,51.7,,,,,,,,,,,,,,
1037,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1038,,,,,,,,,,,,0.0,,0.5,0.5,1.1,7.6,11.8,16.1,19.9,25.4,31.4,34.2,39.0,41.8,45.7,50.4,51.7,,,,,,,,,,,,,,
1039,,,,,,,,,,,,0.0,,0.5,0.5,1.1,7.9,11.8,15.1,18.7,25.2,32.1,35.0,39.5,42.7,47.1,51.3,52.5,,,,,,,,,,,,,,
1040,,,,,,,,,,,,0.0,,0.5,0.5,1.1,8.7,12.9,16.8,20.4,26.8,33.2,36.5,40.3,43.9,48.3,51.5,52.6,,,,,,,,,,,,,,
1041,,,,,,,,,,,,0.0,,0.5,0.5,1.1,7.6,11.8,16.1,19.9,25.4,31.4,34.2,39.0,41.8,45.7,50.4,51.7,,,,,,,,,,,,,,
1042,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1043,,,,,,,,,,,,0.0,,0.5,0.5,1.1,8.7,12.9,16.8,20.4,26.8,33.2,36.5,40.3,43.9,48.3,51.5,52.6,,,,,,,,,,,,,,
1044,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
1045,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
1046,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1047,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1048,,,,,,,,,,,,0.0,,0.6,0.6,1.1,7.1,10.5,14.0,17.3,22.3,28.2,32.1,35.5,38.9,42.7,45.7,47.1,,,,,,,,,,,,,,
1049,,,,,,,,,,,,0.0,,0.5,0.7,1.3,8.2,11.7,15.1,18.1,23.9,29.1,31.8,35.3,38.1,40.8,44.4,45.7,,,,,,,,,,,,,,
1050,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1051,,,,,,,,,,,,0.0,,0.5,0.5,1.3,7.6,11.6,15.7,19.5,25.9,32.9,35.3,41.1,44.6,48.1,51.4,52.9,,,,,,,,,,,,,,
1052,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1053,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1054,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1055,,,,,,,,,,,,0.0,,0.3,0.3,0.6,9.9,14.2,18.1,23.9,30.2,36.9,39.4,43.9,45.8,48.4,51.1,52.8,,,,,,,,,,,,,,
1056,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1057,,,,,,,,,,,,0.0,,0.5,0.5,1.1,8.7,12.9,16.8,20.4,26.8,33.2,36.5,40.3,43.9,48.3,51.5,52.6,,,,,,,,,,,,,,
1058,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1059,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1060,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1061,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1062,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
1063,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1064,,,,,,,,,,,,0.0,,0.5,0.5,1.0,7.8,11.9,16.1,19.8,25.7,31.6,34.4,39.9,43.2,47.7,52.6,53.9,,,,,,,,,,,,,,
1065,,,,,,,,,,,,0.0,,0.5,0.5,1.0,7.8,11.9,16.1,19.8,25.7,31.6,34.4,39.9,43.2,47.7,52.6,53.9,,,,,,,,,,,,,,
1066,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1067,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1068,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1069,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
1070,,,,,,,,,,,,0.0,,0.3,0.7,1.3,8.4,12.8,16.3,21.0,27.9,37.2,40.9,51.9,56.6,61.7,66.0,67.8,,,,,,,,,,,,,,
1071,,,,,,,,,,,,0.0,,0.3,0.7,1.3,8.4,12.8,16.3,21.0,27.9,37.2,40.9,51.9,56.6,61.7,66.0,67.8,,,,,,,,,,,,,,
1072,,,,,,,,,,,,0.0,,0.3,0.3,0.6,9.9,14.2,18.1,23.9,30.2,36.9,39.4,43.9,45.8,48.4,51.1,52.8,,,,,,,,,,,,,,
1073,,,,,,,,,,,,0.0,,0.3,0.3,1.9,14.8,19.4,25.3,32.4,41.0,49.6,56.3,63.9,67.2,71.3,72.7,73.5,,,,,,,,,,,,,,
1074,,,,,,,,,,,,0.0,,0.3,0.3,0.6,11.1,15.9,22.5,28.7,37.4,47.3,52.1,58.3,63.5,67.0,70.9,72.2,,,,,,,,,,,,,,
1075,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1076,,,,,,,,,,,,0.0,,0.3,0.7,1.3,8.4,12.8,16.3,21.0,27.9,37.2,40.9,51.9,56.6,61.7,66.0,67.8,,,,,,,,,,,,,,
1077,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1078,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1079,,,,,,,,,,,,0.0,,0.5,0.5,1.1,8.7,12.9,16.8,20.4,26.8,33.2,36.5,40.3,43.9,48.3,51.5,52.6,,,,,,,,,,,,,,
1080,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1081,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
1082,,,,,,,,,,,,0.0,,0.5,0.5,0.9,8.8,13.5,18.2,23.6,31.3,38.6,42.1,47.6,50.3,54.2,57.5,59.1,,,,,,,,,,,,,,
1083,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1084,,,,,,,,,,,,0.0,,0.5,0.5,1.1,8.7,12.9,16.8,20.4,26.8,33.2,36.5,40.3,43.9,48.3,51.5,52.6,,,,,,,,,,,,,,
1085,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1086,,,,,,,,,,,,0.0,,0.3,0.3,0.6,9.9,14.2,18.1,23.9,30.2,36.9,39.4,43.9,45.8,48.4,51.1,52.8,,,,,,,,,,,,,,
1087,,,,,,,,,,,,0.0,,0.5,0.5,1.1,8.7,12.9,16.8,20.4,26.8,33.2,36.5,40.3,43.9,48.3,51.5,52.6,,,,,,,,,,,,,,
1088,,,,,,,,,,,,0.0,,0.3,0.3,1.9,14.8,19.4,25.3,32.4,41.0,49.6,56.3,63.9,67.2,71.3,72.7,73.5,,,,,,,,,,,,,,
1089,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1090,,,,,,,,,,,,0.0,,0.5,0.5,1.0,7.8,11.9,16.1,19.8,25.7,31.6,34.4,39.9,43.2,47.7,52.6,53.9,,,,,,,,,,,,,,
1091,,,,,,,,,,,,0.0,,0.3,0.3,0.6,11.1,15.9,22.5,28.7,37.4,47.3,52.1,58.3,63.5,67.0,70.9,72.2,,,,,,,,,,,,,,
1092,,,,,,,,,,,,0.0,,0.5,0.5,1.1,7.9,11.8,15.1,18.7,25.2,32.1,35.0,39.5,42.7,47.1,51.3,52.5,,,,,,,,,,,,,,
1093,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1094,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1095,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1096,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1097,,,,,,,,,,,,0.0,,0.5,0.5,1.1,8.7,12.9,16.8,20.4,26.8,33.2,36.5,40.3,43.9,48.3,51.5,52.6,,,,,,,,,,,,,,
1098,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1099,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
1100,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
1101,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1102,,,,,,,,,,,,0.0,,0.5,0.5,1.0,7.8,11.9,16.1,19.8,25.7,31.6,34.4,39.9,43.2,47.7,52.6,53.9,,,,,,,,,,,,,,
1103,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1104,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1105,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1106,,,,,,,,,,,,0.0,,0.5,0.5,1.1,7.9,11.8,15.1,18.7,25.2,32.1,35.0,39.5,42.7,47.1,51.3,52.5,,,,,,,,,,,,,,
1107,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1108,,,,,,,,,,,,0.0,,0.3,0.3,1.9,14.8,19.4,25.3,32.4,41.0,49.6,56.3,63.9,67.2,71.3,72.7,73.5,,,,,,,,,,,,,,
1109,,,,,,,,,,,,0.0,,0.3,0.7,1.3,8.4,12.8,16.3,21.0,27.9,37.2,40.9,51.9,56.6,61.7,66.0,67.8,,,,,,,,,,,,,,
1110,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1111,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1112,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
1113,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1114,,,,,,,,,,,,0.0,,0.5,0.5,1.0,7.8,11.9,16.1,19.8,25.7,31.6,34.4,39.9,43.2,47.7,52.6,53.9,,,,,,,,,,,,,,
1115,,,,,,,,,,,,0.0,,0.5,0.5,1.3,7.6,11.6,15.7,19.5,25.9,32.9,35.3,41.1,44.6,48.1,51.4,52.9,,,,,,,,,,,,,,
1116,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1117,,,,,,,,,,,,0.0,,0.5,0.5,1.1,8.7,12.9,16.8,20.4,26.8,33.2,36.5,40.3,43.9,48.3,51.5,52.6,,,,,,,,,,,,,,
1118,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
1119,,,,,,,,,,,,0.0,,0.3,0.3,1.9,14.8,19.4,25.3,32.4,41.0,49.6,56.3,63.9,67.2,71.3,72.7,73.5,,,,,,,,,,,,,,
1120,,,,,,,,,,,,0.0,,0.5,0.5,1.1,8.7,12.9,16.8,20.4,26.8,33.2,36.5,40.3,43.9,48.3,51.5,52.6,,,,,,,,,,,,,,
1121,,,,,,,,,,,,0.0,,0.5,0.5,1.1,7.6,11.8,16.1,19.9,25.4,31.4,34.2,39.0,41.8,45.7,50.4,51.7,,,,,,,,,,,,,,
1122,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1123,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1124,,,,,,,,,,,,0.0,,0.5,0.5,1.2,7.5,11.1,15.0,18.1,23.5,29.5,31.9,36.8,40.9,45.1,48.3,49.7,,,,,,,,,,,,,,
1125,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1126,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1127,,,,,,,,,,,,0.0,,0.3,0.3,1.9,14.8,19.4,25.3,32.4,41.0,49.6,56.3,63.9,67.2,71.3,72.7,73.5,,,,,,,,,,,,,,
1128,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1129,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1130,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1131,,,,,,,,,,,,0.0,,0.8,0.8,1.6,9.9,13.5,16.8,19.4,25.4,30.5,33.5,38.6,45.7,51.1,55.0,59.1,,,,,,,,,,,,,,
1132,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
1133,,,,,,,,,,,,0.0,,0.3,0.7,1.3,8.4,12.8,16.3,21.0,27.9,37.2,40.9,51.9,56.6,61.7,66.0,67.8,,,,,,,,,,,,,,
1134,,,,,,,,,,,,0.0,,0.3,0.3,0.6,11.1,15.9,22.5,28.7,37.4,47.3,52.1,58.3,63.5,67.0,70.9,72.2,,,,,,,,,,,,,,
1135,,,,,,,,,,,,0.0,,0.5,0.5,1.1,9.1,13.2,16.9,20.5,26.6,33.3,36.4,41.0,43.9,47.7,51.3,52.4,,,,,,,,,,,,,,
